"Intercept" "Rate"
73.796629411337 0.213878151073871
110.279032101838 0.191918403360353
120.002090242415 0.155462442920073
235.457583477796 0.0679390793355817
70.2699789377408 0.229736780387064
31.6963716393265 0.322889571527457
134.408730508743 0.19913961044264
148.512733620841 0.202542131180935
68.9410676433209 0.243770708827098
88.3867219576465 0.213901832786707
143.703938553189 0.243786531622178
69.5892179086268 0.213940742263456
90.8588475123932 0.223725196151526
14.8625835082215 0.0378803519616591
168.26052094231 0.192910280479355
21.2691621476168 0.029918176557775
80.3752602655376 0.139543805240715
97.0141697542881 0.216358238273235
65.8978998638134 0.236797737257098
123.287212358875 0.235734088749436
10.7448739164971 0.0360705106684481
77.2261158144369 0.139771503259153
130.567089640562 0.193210229380451
97.1431903402048 0.200283340294004
6.41310466797474 0.00793960027000938
49.4719720703134 0.250078377164343
12.1645313122165 0.0612070652933744
137.486184869692 0.193874445736061
117.328351507106 0.18029125242631
46.9069974988021 0.140892250261005
83.0459631959898 0.253044545985645
121.958489829125 0.165198352762864
107.034285613323 0.270667544503921
111.045224065384 0.193107476213419
39.2341557668185 0.255645848255821
95.939181195026 0.210689688788659
146.471419576201 0.16325462180397
155.72063190743 0.153320797772232
10.1853374761327 0.0152064712097436
51.0777781714122 0.214805314127364
184.678309712003 0.140633640976575
129.767650217248 0.135036092221504
123.578051276785 0.23444590185531
12.60602975041 0.0283099421862858
9.27982060484 0.0559407245503747
10.8775686414126 0.0230820685623801
65.8363486955714 0.237717069110649
98.7412070417966 0.212198218229833
81.6348209283624 0.247705585455827
92.7176868067588 0.205924270318816
159.936334697092 0.108737462596613
160.825299209935 0.123931285246709
123.07698892347 0.148541396674594
146.237883444513 0.0429779038586807
102.222763637615 0.19419711903919
85.3022069283105 0.145186888534773
103.033193730642 0.144445281377469
132.165836923261 0.0693691287741479
41.199140690914 0.164799540241513
105.685275708939 0.186157867071744
197.124730644587 0.120999059052386
83.398127095656 0.14748991648148
156.151330023142 0.168007129229529
163.296072778833 0.140570517299774
64.131863091787 0.163030999949749
147.354224706964 0.0854106678191375
93.8712719952516 0.0323071715359552
55.2912805660929 0.0320329644430391
188.191594138757 0.079685003063921
76.1009205815552 0.189801732018914
130.54090028739 0.156575141884542
8.04344348614347 0.0140749190827201
116.790253996459 0.0398029148891901
186.131649395519 0.124624830221872
108.30407938843 0.0243412995572298
166.001784847637 0.069896084814079
190.77714883984 0.0988022569919759
242.331999630988 0.0979229448218714
123.557653455141 0.150305028556823
63.9006048561136 0.191010926873775
87.2854285092474 0.176763025095411
153.688224911074 0.153327715204481
127.667517519078 0.0818730047744053
52.0085939081454 0.210395652732567
114.057761136694 0.111100012248149
115.712846889862 0.135584714116204
104.918168917484 0.089249629116782
51.913292498072 0.0136158449911687
102.084964672494 0.0717685824900113
194.229014337025 0.116156124462504
107.992125119083 0.135093618983102
81.9386365628862 0.0772830545627445
99.8298115066597 0.150904875982969
108.252598624496 0.208353761278622
100.853601834191 0.0657898857270588
71.3501800027255 0.116172193026295
8.64108459948717 0.0178973734843252
159.566458507323 0.0760411691863104
95.3105789068556 0.121492739596114
181.652281419273 0.0991202544978518
