"Intercept" "Rate"
149.044896504598 0.205577514010404
93.872092759759 0.220200627545914
220.254833821119 0.164967929197574
26.863160805655 0.0502759499688893
114.01527339244 0.195224642407433
8.00849515709866 0.0735057440894802
105.481265426237 0.18765498355707
62.2791939322979 0.241858600209927
135.80836072777 0.115593202302914
130.454363372409 0.17450079535864
131.495263600462 0.165161192191524
4.91724653270485 0.0182212916891242
35.5916888023962 0.22523034126964
148.224977367234 0.148547493893428
62.9191326254226 0.224045613180799
62.4781245862398 0.199500634110514
44.1231324817988 0.224860217588847
145.504972280789 0.165690520599862
60.5705790764762 0.229746222931968
129.919092646063 0.182250500650143
101.709088386269 0.191511454883983
45.7773592105144 0.281245720039083
146.066352253677 0.153151247084583
131.468465194625 0.174294458919032
5.85634833919012 0.00902136605856747
118.002192631898 0.168912115668283
106.500960691736 0.196055217707039
118.270539881158 0.226495129272703
39.7232862220665 0.245163656650295
146.715673679311 0.12311121424728
101.92771678834 0.245247118623076
96.0834935815809 0.208474075796561
100.357622967804 0.142651858505261
116.222294906371 0.197385292104032
5.70396622258177 0.0204935258219522
104.769694512598 0.213888807731337
49.356770330373 0.138181678629102
107.587049236396 0.196184588491832
64.4022060031584 0.245635464524257
256.182355274722 0.160028106442047
7.3683582068888 0.0753519619042611
250.183652719357 0.130284604830259
18.5533385513156 0.0196363737168776
70.9431180971779 0.194346311524092
87.7853900732569 0.162823690610419
65.4219693777437 0.160917350043618
46.9482487674605 0.224968427198343
153.74992472363 0.145605681925908
74.8276376476664 0.231913406818573
128.136614247121 0.220501857916659
114.024659879276 0.249673301629343
126.378408584093 0.195315087626826
129.258105581244 0.162435417323708
68.1206302873988 0.184857282225874
119.487663711463 0.200813962971454
151.970885047242 0.151765298410292
5.40691415828202 0.0145503868972529
70.5560436046497 0.137606805578679
91.1074071772759 0.231958827246319
143.494167952817 0.180676836304145
137.594265121947 0.165586250545512
132.660260628059 0.16169603805579
77.9629300886096 0.173939333309643
153.057096785957 0.10524133945057
144.147488742454 0.160164198576798
145.14593408007 0.224339008604489
165.883655956883 0.261159075555521
174.406085586204 0.193607821107724
126.498665215392 0.164170951825056
219.077092579062 0.262122775803809
86.4827663444409 0.220509399624707
6.60230639754033 0.0771242567629724
46.2642877267653 0.230509776973269
149.901659765699 0.16045840496027
96.560529249635 0.233906819988323
109.977065046941 0.196369844960875
144.285002159303 0.134634715134106
107.987974536753 0.193150078717396
213.477419211799 0.151294693950441
148.636217137587 0.167496522805826
153.891638970335 0.195659364294384
104.701131077996 0.242774620818318
18.2149549832766 0.0177083061837913
77.019696610302 0.195694749601112
61.5858397776 0.174785706037123
70.7347117343173 0.18754457323136
61.325164737148 0.235160130242813
127.845357821374 0.176320313651954
72.5009017818588 0.141517418053557
62.8410777781706 0.202221636353173
73.6497248634292 0.135067599370725
38.6332908992866 0.242806715869764
181.709551082664 0.0617430038989413
68.0418332451266 0.18599691718131
68.5349489706927 0.195208137707457
112.885926082819 0.198567375734475
146.347529673097 0.113739154790036
144.296298352269 0.160710384708616
163.551662308072 0.168372244986735
28.8481263451495 0.0187360772175077
