"r" "x0" "tau"
0.456420658390413 33.2071203583114 0.000270568568142273
0.346358619329439 56.5690764185801 0.000367339111568984
0.283197773514861 79.1941971813854 0.000202931166387894
0.351311689239155 55.2757016131737 0.000169377858109249
0.393839331965204 44.1452972968929 0.000146268510218883
0.226265092787779 105.242952448365 0.000130816739521488
0.287050997955925 68.6079786295429 0.000220347666270504
0.343815818183808 60.7554417708975 0.000178204369483002
0.304329725804211 76.3155915252452 0.000449554889056767
0.258780889513633 85.2878461592285 0.000234108885861691
0.340415399930151 59.8446938338541 0.000290674664671098
0.320516062461548 62.5575081661939 0.000374609027034983
0.373313175210522 54.4440353368452 0.000322295127001531
0.352149743486836 64.3383116167516 0.000247046410898878
0.357997695028535 56.1783891037794 0.00021074722133195
0.277156704233825 90.669745700046 0.000251747835330876
0.377263145975615 57.823111836153 0.000237353869223996
0.351616823421154 62.0099414178795 0.000180366950069231
0.314220819816404 66.9400615476676 0.000438603929876481
0.355733528526291 52.2515427716918 0.000170304620822879
0.34997616566597 54.718937836223 0.000316836267970727
0.297783644904545 89.5161993142788 0.000108793015225244
0.422551381068517 35.3529849469586 0.000320325315278181
0.392931636277341 44.7195149436752 0.000320197037900351
0.320444021095243 71.6266575282535 0.000324298440595887
0.297295477087782 67.1093883659945 0.000144302813754557
0.329483502502729 68.5231661988303 0.000259137275396583
0.252273656582696 85.0733992422167 0.000206843165889168
0.322036964893213 66.4598701397288 0.000208600538248552
0.362670136378809 51.7021872149644 0.000255439412922063
0.335053089813686 57.8391589729113 0.00018170377327444
0.336810101340878 66.1852804550613 0.000210455448725801
0.351582177314361 56.7674672783272 0.000188421815575192
0.305112167203177 68.7562456792571 0.000223431687186786
0.321721476859577 65.9628379245235 0.000157272131269081
0.30824262148524 69.1870573706751 0.000156103765607675
0.337454615791866 69.2375534797047 0.000213544314967794
0.233588348414585 99.3638222929586 0.00016086906790866
0.350530186043228 54.892525130017 0.000147991038132408
0.334628217998703 62.0797319414477 0.000282441902512183
0.340676812006407 56.2473671017518 0.000219508571011866
0.32397408373558 69.0540201110269 0.000142847547679733
0.293746580425513 78.7518822633036 0.000345458965257926
0.309584452054263 62.7107235869151 6.98020368172155e-05
0.384566425886837 45.51720157342 0.000268571885014988
0.326862204154945 60.2444960729514 0.000448200586489145
0.38952932831359 51.1463473564572 0.000168857277086241
0.351559849813696 65.8539533722671 0.000319597729500521
0.255755573559276 81.2317302227553 0.000163868409579389
0.414364650783708 44.8472092044544 0.000234181340914186
0.380808526779009 51.2511219140129 0.00023173398909957
0.314740795209828 63.1602246123816 0.000328440034983211
0.38473163208538 51.6803398890432 0.000234780539525394
0.342502704906547 64.5196108910285 0.0001961075654015
0.425788620462378 37.9396020077398 0.000236378806536993
0.385737400730318 48.6493732826615 9.83146359507667e-05
0.317425982280787 58.9856766209873 0.000256818156323451
0.374941346190541 53.277887744128 0.000343945929810378
0.329966337793733 59.339896096394 0.000298818481081546
0.392479261954902 55.7635516044968 0.000197557186432408
0.257586004261483 95.4435067838886 0.000149032374874893
0.350415606771598 53.3470236678104 0.000178391757973724
0.35618948614276 55.6737705513907 0.000319766079461063
0.333515273504668 61.8606256126183 0.000282855392115843
0.431586855908371 37.4482129358899 0.000137468321305049
0.394760336509768 46.4294740995075 0.000267223145814333
0.304525506827816 70.6658184446815 0.000256326006842015
0.384596601326602 48.1709665320965 0.000219736401130592
0.339541256514494 62.3171858747229 0.000276042465600484
0.245592295181042 93.7627740935605 0.000196664059515589
0.229790356352887 92.4163609832673 0.000173985804166379
0.33621188428317 61.4580685141742 0.00025786129734583
0.302779094356662 83.9294696443641 0.000157346335212673
0.377296277894776 50.7008334976153 0.000213956840203969
0.317552605643043 73.3852148928541 0.000393886018476181
0.311909098967783 61.6853986303431 0.000221909158514923
0.309660563881951 72.1497155791656 0.000305128450001951
0.42529252204515 38.0509724737512 0.000255182020982609
0.267757222595846 77.9489758191302 0.000181332582725761
0.378962287822011 51.4668165928492 0.000351694244734083
0.390079219211698 40.802219529379 0.000381580473582833
0.265078992182473 89.1886118504376 0.000375472163709905
0.272819433447937 95.8118174361061 0.000146175777712158
0.337596560908395 65.453082824693 0.000381568508654281
0.318354642944952 65.7809545417725 0.000469631309456008
0.399953804169934 43.6919339182548 0.000183948201862548
0.379820456631106 55.3244282727398 0.000192935615109023
0.323736851695462 63.1828710476361 0.000272526968240823
0.309984233948574 72.1086800179826 0.00035463250217523
0.368446046171571 52.884450780058 0.000319553756375367
0.305782859092872 74.5254271115731 0.000194044103721538
0.447159151924342 34.1590894443395 0.000135686453866281
0.386007237142002 52.2737176899653 0.000276884163296059
0.379178370478614 47.8003354112786 0.000208241335580689
0.288818124275976 72.8182233872125 0.000222655705531742
0.316681593820497 72.3465126844857 0.00043118798664685
0.305540214327802 82.9707513753206 0.00016306942031936
0.311504380735796 66.1232783395513 0.000218806729248387
0.354521428164743 58.8977299562432 0.000253297344796459
0.327397252468075 61.0333001828177 0.000246677228566148
0.321571775238173 65.4449595356767 0.000292605307977592
0.26642585574481 89.3166183245724 0.000152532042315866
0.346801230069918 60.6654050179363 0.000272124379100972
0.35947082603383 55.3294676245657 0.00050637681586251
0.372212280532355 57.2853897238837 0.000191214173771506
0.355304334786551 60.7024850107693 0.000206280505123198
0.358761036144257 58.1966965600354 0.000212639150226807
0.335209759253121 67.357481028088 0.000139424539634927
0.455820195444967 34.2526102235378 0.000211431442651178
0.296250594127002 65.6485119248068 0.000103887534876465
0.283305626846445 80.6944829202405 0.000157512843657806
0.337964420914656 67.2647441398855 0.000304744745660104
0.404245983553657 45.9381519729502 0.000263618375282802
0.4321393952939 38.5870090258453 0.000184446042032632
0.408780456264999 43.5516148688812 0.000187823793355974
0.351098652310089 50.4893640801767 0.000355755168732009
0.186270770501946 131.301083795336 0.000141463569812696
0.329533083662187 67.2316556291753 0.00026885948618502
0.364498162846892 54.1813564809191 0.000199604865277067
0.369077092380271 51.5704106979093 0.000426177343019742
0.30508909964623 68.8368216655009 0.000173304496892553
0.294311473541104 74.9212662347883 0.000214120336827319
0.400704349386551 48.2972969850799 0.000138555623846554
0.285370872281324 85.5700070296364 0.000255470964404965
0.268796556534653 84.3244886744342 0.000261556415730261
0.377552524664742 45.973025050711 0.000113787498814618
0.323968487788198 69.4787005633105 0.000355819518800014
0.288322196142784 83.7791753689728 0.000286722803764913
0.3103345793656 70.7626546995153 0.00035150394788475
0.274860071378162 80.8470515340185 0.000169280496854794
0.367540818567985 52.780556085235 0.000540117869556338
0.369052035510772 50.3442057918361 0.000139898683584171
0.28157706279219 76.1691222088865 0.000319892514966467
0.369241993609029 51.1628955663292 0.00025763213858977
0.3181551076481 57.3332264980207 0.000236994251211985
0.420612504489148 39.9373720704281 0.000140660007466296
0.303025246072165 64.3924220119129 0.000194198979500154
0.453118889834511 36.3204046558588 0.000215270048935213
0.434724579993244 36.4675876950443 0.000263473431688955
0.323144537343155 69.4702611607128 0.000297107769391549
0.355417001096028 54.770404159159 0.000327001435392442
0.241485407523864 80.1086926828471 0.000149471105723679
0.299527817612518 75.6465637327957 0.000254939523517168
0.331882624359631 58.2334055901298 0.000249594817495138
0.395814961347091 53.6044195938698 0.000127491910719362
0.185979182227845 119.983196832064 0.00015336123840106
0.364127211679013 49.6676064796396 0.000272172871148784
0.363912680703094 54.7541150624998 0.000251735034822061
0.32807408969019 61.3363055709441 0.000265715811773516
0.353415221523855 62.2999346729219 0.000326123140100547
0.335114962146635 61.3840524073725 0.000299857530386402
0.379980553176592 49.2863313013256 0.000120671009029601
0.268122095395148 92.241911003636 0.000229795591269671
0.350005805712097 55.6038799683688 0.000255535166410322
0.310061558941971 69.1056516991137 0.000233302545319948
0.295083903038263 79.193384735613 0.000306460422576167
0.399921444143501 48.0828457706141 0.000304901060259418
0.305515465901395 66.136878775908 0.000279718193896563
0.300143907716531 69.9873985022729 8.96910166172538e-05
0.339168262645612 58.2150560437901 0.00029159239557516
0.320415442307939 64.1820794709091 0.00015333564842297
0.358219495578781 59.4683681677198 0.000245326569318125
0.324062568838882 66.3413209893117 0.000333234893964383
0.476984159402522 32.3236831001228 0.000199441345054285
0.565102617827915 18.196046525102 0.000207838084446925
0.34022975935083 65.3810067768844 0.000207221274921436
0.298522833122933 68.9602878990317 0.000225611112093305
0.401635699558059 44.2318774111477 0.000296190590272499
0.375011329503711 49.0007702238998 0.000150642674324913
0.335165646583773 61.5249218349515 0.000292621209379681
0.350118700503018 50.7087025161448 0.000196140656714046
0.309384293488857 71.9568751928511 0.000301820617512096
0.36551652757401 53.2826072792039 0.000403159221882384
0.336392323670539 59.8659663945413 0.00024968619908459
0.376587099786617 48.4652768165407 0.000171990321606838
0.361284313492168 58.0059219146005 0.000527124516971677
0.308419792609237 67.4523923407023 0.000164840746952124
0.419249471506753 45.2213226856485 0.000199398161786818
0.333318027704506 65.8710359205736 0.000356514635319345
0.267627050672521 93.2453400178701 0.000112377978516832
0.366631878135428 55.6679086677294 0.000327662714568707
0.310971182019538 65.8312215318137 0.000234369149468744
0.404335157953109 45.9906760420054 0.000281156355016778
0.343591048796783 62.088342931985 0.000307149159491907
0.258604507563385 90.8936181753398 0.000148122793024776
0.333766285479651 59.7703013264969 0.000392308628545498
0.361158513816785 52.7651100783234 0.000194443317901237
0.279419765662781 86.1390819291477 0.000142513183970352
0.421012223117011 39.2797391369047 0.000314667363174432
0.293916685311866 78.1451299174845 0.000175631475733271
0.267907444471064 92.8677716123207 0.000265074215197714
0.398094371784084 53.3140178908759 0.000151556146140358
0.29691604506788 74.8880652541569 0.000282982721546136
0.329017874153751 62.0958816793064 0.000237202062684663
0.315019498281609 68.7393764229495 0.000304655516688662
0.44528462298639 36.3976983134271 0.000274653958281343
0.358547118489278 56.7513528382593 0.000231136395253682
0.373412356722113 50.4243541041443 0.00032605225318601
0.371794743300156 58.7911025252833 0.000151979092091463
0.330695178922161 66.0037014278513 0.000199118581885646
0.320599914393861 60.6725650072187 0.000224698950221516
0.370027437830267 50.171048228763 0.000144388084168128
0.339063599092726 63.6530673002188 0.000268213822516991
0.363373658641246 56.0675296705669 0.000326535865972803
0.37875255072838 54.5324472423504 0.000186540725009925
0.327845641585978 69.7449462179697 0.000267018988511534
0.329687441352073 62.344578381889 0.000219343954880206
0.370172897411014 52.2263398493804 0.000343078790657898
0.335185775568759 63.2413241453843 0.000235472697599247
0.340921358873391 57.5744523026313 0.000376906651270593
0.314171550111106 66.6711622071113 0.000203027455226591
0.203317454332904 109.157659694833 0.000185499192276837
0.324878869129196 68.7839589120115 0.000207396201277619
0.364212463638348 57.4030556926619 0.00022833788751404
0.305136288570686 74.3336268244337 0.000150984673564407
0.333382022495468 66.4205599052711 0.000219219833521194
0.385120440231684 44.36191043988 0.000186920633052627
0.322385439741075 68.1159149580735 0.000416556145545904
0.240362664872503 96.3734183365268 0.000252579873542564
0.215982496250606 94.8036153416789 8.71537930318568e-05
0.243013732483987 99.7607192741694 8.63676064619677e-05
0.370816872040951 47.5052588476151 0.000294314202901312
0.417165708951509 39.2453746715927 0.00021074469910919
0.295466881616922 64.910802119026 0.000115476961806905
0.412967415220206 42.1570645727539 0.000221444730114013
0.338980945392487 63.280973974037 0.000368050769491688
0.322873158852897 60.7421883788152 0.000210240582583141
0.331957436592028 64.1964636404141 0.000259444352945708
0.334273705271335 63.1009957368886 0.000254309336526163
0.315051770904929 64.8003663210724 0.000211408329008733
0.303698269735251 80.5520270180032 0.000188989699267458
0.373318470115295 53.5161870078196 0.000349501362814783
0.299850659239919 74.3827800985696 0.000145723084806637
0.283088820740304 82.875528734355 0.000357841065252768
0.387460659331044 48.1981799556214 0.000259956877053469
0.327836685154358 67.2103944514666 0.00023888437532296
0.316707751447482 65.7257350134756 0.000414165143332986
0.376465926275115 48.6647295860524 0.000226759824668986
0.360646131244694 56.1395440362851 0.000353292844520375
0.354486936889737 55.7546290780375 0.000210745323276631
0.342212897314525 59.7219380817122 0.00038534758780497
0.290587621124544 81.3757557770909 0.000341082995523952
0.357205207938902 60.3442736843553 0.000367197890772422
0.316039663631793 67.8802319758817 0.000322437600526947
0.429008088255085 38.8466486609681 0.000234484736364773
0.362225817251744 57.5593366989602 0.0002565631892128
0.383689225983345 51.4394097343529 0.000255508398089987
0.366505237231995 56.9371492289988 0.000191569372439933
0.315440431139409 66.3968355410995 0.00035572195849787
0.389808584927445 50.05358196132 0.000296439255989347
0.35668157832733 61.4338726159018 0.000222700182728366
0.534041920700585 22.2413724031589 0.00013185864523274
0.402700589945662 46.7332544525576 0.000161686932807036
0.354487544857699 57.9544268956847 0.000408054758193611
0.397078189173084 45.2583250363166 0.000420483802610934
0.391075591403906 46.7000560265783 0.000277077013811172
0.464791140686012 34.0210404228335 0.000216304284786049
0.30519105375705 75.0713362610894 0.000208365453653696
0.362862955558784 55.1618295152141 0.000209037813082205
0.295094624118429 74.361052624971 0.000234608344273855
0.312675975827523 71.2228917587135 0.00025499005356996
0.435930929472149 33.3935813369873 0.000259505709644603
0.345990248647627 61.0641441817991 0.000345073343756134
0.355693895946912 63.5489685784471 0.000221610430177112
0.308410647989843 69.162613857753 0.000172060209090607
0.362867936213143 49.075542782723 0.000317246159923126
0.282495934398339 77.1989562063755 0.000337152935142078
0.31922863580812 76.179958882204 0.000144305915102531
0.270018746418777 79.3765143624319 0.000260113874734102
0.304551938222403 70.9274692478898 0.000275706667763626
0.391337020542921 45.6120612578347 0.000211601153200679
0.337737432455304 66.6342887033028 0.000263814241448845
0.33606064342615 63.3428163082577 0.000249358670523785
0.307092267048178 67.7038209347804 0.000271067036231902
0.343519209368486 58.2978429438436 0.000217304214142736
0.345916028473067 55.2976143682937 0.000279761004221379
0.370183904307023 52.6512122853735 0.000275682975469877
0.350910142229778 49.8784056368454 0.000147894593659969
0.374161718038102 52.6627887501242 0.000225694540596162
0.401854271122057 47.9907407650813 0.000276063893072867
0.328115842687999 71.8080981914108 0.000290264239843949
0.339404837158237 58.8139429363944 0.000236240596846439
0.269532829445968 85.8378768274857 0.000135797883109605
0.35700653915463 55.679903093853 0.00012660792701855
0.329204385939394 69.3769243934757 0.000165402083952388
0.294588748772006 73.1860425044075 0.000300572841985998
0.3229089607012 69.4537300690891 0.000242488577828
0.432181009089975 38.5558310614847 0.000248320594325664
0.381722172598876 52.2803323946434 0.000199693037917295
0.3155999314409 65.7112521535591 0.00027413510075602
0.373886104768885 54.6369918564165 0.00045977684299018
0.3194940379171 66.842899388347 0.000448662795825657
0.249952264167731 90.2609166526816 0.000163337228742787
0.306008897526417 72.5637442336029 0.000147157347590748
0.291800243190062 79.4721334585152 0.000352192073221408
0.314438578606668 66.7741516482543 0.000321032888506265
0.323725164526297 62.3251757574746 0.000349093942067677
0.45641225657337 33.3511767754186 0.000163203117181535
0.365723307612602 52.1598361243737 0.000436005396803217
0.373172834342939 55.6454411802798 0.000283224559641592
0.360749207059996 62.0403298930894 0.000165829589232511
0.332744626647715 65.021266898862 0.000207997643053251
0.293707934159704 72.6760246037199 0.000220331391060342
0.372326348876016 51.3007126686646 0.00021133929865569
0.362521810110171 50.6325580745618 0.000256742333873813
0.29078773391841 75.2021468054261 0.000227780609326455
0.312233412022114 64.3936937911765 0.000438162154942329
0.377742233768694 50.2223768206473 0.000204452714434566
0.355853147386698 64.1388088163089 0.000320872524776963
0.358474722279961 57.6836145213861 0.000336978940512775
0.322612020255877 65.1884513538104 0.000306458523923592
0.266523339139149 92.6311475904387 0.000344933777125962
0.295850641977186 77.9844949954495 0.000282076941122593
0.27370705496995 88.3852748264904 0.000176314843612618
0.271185051369222 92.4017101011607 0.000273378216568738
0.369472926379585 53.14857607732 0.00029153657488876
0.38279722267743 49.5153507800983 0.000192857144945971
0.307122011451576 73.8249512383241 0.000207828705270412
0.28819481269415 84.1111523412752 0.000289893950018754
0.273093912594828 79.4766226313833 0.00029439103339112
0.298973859530381 77.1893777355826 0.000309182304597119
0.397025919971826 47.3559868464528 0.000268710414319022
0.354205902578005 60.8661453162236 0.000255423635068857
0.373031300187693 52.3042539235887 0.000217466436586823
0.26714254285844 90.6282882632803 0.00021958991837
0.396757639328596 49.5856079711334 0.000224809307765826
0.374259379217133 52.297182092246 0.000452233745581142
0.432167354082794 41.7763659015871 0.000176209785098859
0.258255670486687 90.8483484100536 0.000128284659585718
0.2712971399764 77.2010113246133 0.000380987400547153
0.299009299171917 78.7070145877036 0.000186672619880938
0.362938875621075 54.8337669567669 0.000229223978871633
0.390347165719072 54.2622213848264 0.000225827879908125
0.267857408522619 81.6051948621195 0.000228250690771722
0.330874003346113 61.7019309061471 0.000290644638631733
0.36308934644438 53.2641552457326 0.000283567283941725
0.328650927189838 65.7484969261032 0.000197838112557085
0.347458204476464 58.0608443237418 0.000136897822029613
0.428920411096081 38.2216347860163 0.000436955164130329
0.321777657734662 68.6626307934707 0.000168896266748183
0.225730919270822 105.585800719287 0.000182745821715775
0.338681275412475 61.526312895746 0.000168622280235329
0.383104213253188 49.1350701474622 0.000164621035722291
0.310275836956812 60.0470346350232 0.00021551048869893
0.252916343864052 81.9228722821222 0.000187085196307835
0.318166855371564 68.670423957865 0.000212859855471476
0.354842763213605 55.2067678489383 0.000417224803987283
0.382212717966769 50.456714162911 0.000286290466509902
0.348189412511976 58.9542833640844 0.000223374500237676
0.328440023435229 67.5919678478569 0.000224038469881866
0.351884367035588 56.3741975783013 0.000305809644210333
0.399264556402508 48.82052458134 0.000108336700171058
0.299147216523359 72.8199993569002 0.000342043770802264
0.311144708470145 73.7206569331208 0.000323126630514447
0.418911573646918 43.4400214899779 0.000262569240078919
0.357797857502374 57.332884603169 0.000115350977787696
0.330198060617283 67.376411010345 0.000309728707977621
0.360669660463375 52.4368791837289 0.000238647845698999
0.31319739461048 76.3228960134411 0.000223408922972834
0.296435902487248 78.5310066245247 0.000220066495924765
0.265394025297666 78.2907713305521 0.000285697197008184
0.303209612810887 67.7989023387919 0.000299917310407739
0.319665871551549 64.9365735967495 0.00023230989889906
0.232327903628127 108.543699370283 0.000189652840339182
0.314065796255392 70.30655915636 0.000289628406080456
0.303489096351728 73.0080047379251 0.00037619671026502
0.39534043051303 43.2416087576496 0.000297053788844462
0.298139243228151 73.1467744571247 0.000220036722699176
0.408652651634224 45.1049152595976 0.000254312924442874
0.477723721234319 30.9243237800693 0.000185560090004976
0.38025597197403 47.9695181070189 0.00023174449850255
0.383161337429979 51.5668112899645 0.000231222493139486
0.268529414620867 82.1548660295076 0.00016998508517189
0.261199208977148 84.5751547278518 0.000295749350472144
0.421949457272371 47.9063138536217 0.00019758032556225
0.324748956875757 63.7814593342658 0.000341788337134201
0.305411937623172 77.5040480911325 0.000224293300398973
0.330330761351665 66.4114469435672 0.000197107051010641
0.374682607721542 49.405208924127 0.000200196163677176
0.341283185197572 54.3154349493492 0.000122535957770318
0.360051246229571 50.5467430604007 0.000249322305923865
0.341064675536928 58.6292002686515 0.000348029749991312
0.289396358514977 80.5334154007151 0.000240521753297542
0.401281462986267 47.8556579824586 0.000194530467464004
0.459499375038735 32.1077294408425 0.000181098612107252
0.34478246558018 62.7921677859779 0.000258029061432093
0.312476121650465 68.1079144347139 0.000164600389828573
0.393515536294348 46.630023542863 0.000324166059466864
0.370029333391618 50.5084216090448 0.000324475889262695
0.343366204666701 67.5235453644223 0.00017296711077295
0.319040682920918 66.1291291718512 0.000276630112220035
0.310869793444538 68.8500260652141 0.000194372330668066
0.420303270625839 37.5724712000829 0.00021406991956288
0.348347644118707 55.3820274642134 0.000302593288570637
0.28861749259827 78.2130606448069 0.000251447885280365
0.29176834908622 82.9837895539844 0.000285966945795495
0.328301399157176 65.0019656016143 0.000290229496617575
0.308543545224017 67.3258025035555 0.000229106786889402
0.34292073628629 59.5983916739203 0.000343044688568445
0.323540922135089 66.4100178296209 0.000321440223721596
0.322346067981385 67.8887419969631 0.000280734224450549
0.363200621307417 54.9106221571952 0.000118905901883179
0.344411970474746 57.521180933559 0.00031669300219949
0.309294632014887 70.2703369261494 0.000343578988491328
0.318928801789037 64.5463424708306 0.000211017562902251
0.349587267459368 53.6075326894113 0.000306616594123028
0.310848454477686 71.3592146208153 0.000301575598607014
0.358794052409616 54.8928019810178 0.000147361358261818
0.351019120068493 58.6873773375356 0.000283972838887751
0.288134164686436 69.7726528445244 0.000111147868374455
0.322629006395108 61.2641280123123 0.000299569788314383
0.357536868979693 60.2525889703518 0.000253447270400636
0.358774070420494 55.995418470253 0.000206983087478469
0.37135845295938 55.9739117018384 0.000280476657704821
0.376982195723069 49.4480616817841 0.000320222580159929
0.396112953477425 48.2960085272273 0.000130942150459754
0.388592516963628 46.3654963672734 0.000157912756128478
0.397192922435219 42.629252760636 0.000306402949981893
0.386533943635906 46.4681171543499 0.000346078938053859
0.338309285865313 66.6628825897303 0.000206475024415112
0.330748880687337 57.601112152196 5.67298557397951e-05
0.366419788962088 58.096186495298 0.000393814763435261
0.298271846681382 73.0534665047576 0.000190811404673954
0.337211895700826 61.6104331658467 0.000275381068479171
0.347770303372693 57.9386144255782 0.000167974356915888
0.407201022782045 45.3731323089674 0.000112852640733091
0.337083563328273 66.7284858584443 0.000170057609997812
0.32145389619257 71.1149756495572 0.000275865801353086
0.371139906365073 51.1829491548124 0.000347503397877089
0.2783619520569 76.7214059599063 0.000267809121182553
0.275419281973697 85.1270774351917 0.000135373165758592
0.361223916734323 48.0247042107599 0.000166063433184625
0.376975309793152 51.315863398617 0.000213740306858216
0.428350464072905 42.3472371177194 0.000153532708337668
0.33614618575553 61.3995219669474 0.000160962951596529
0.32476574633084 67.9957758557698 0.000286068732695445
0.31198630346869 74.7551528842022 0.000170936521343605
0.355959782858487 50.7248790883137 0.000270851428427785
0.33429743223486 70.8305644761544 0.000335667160757591
0.37434905623387 50.840090382074 0.000336901833233671
0.332645627261591 61.1116644637084 0.000324153786585998
0.360670866177872 49.5065816467353 0.000281069615068493
0.334909307830361 61.1276677232161 0.000316123895426606
0.307572524297424 69.5201873409005 0.000187073728875618
0.368493941748104 56.1586345220182 0.000434200459511764
0.343297582964574 54.9535632685225 0.000264033749223112
0.34071872641705 59.4540169527194 0.000239830831723227
0.347074011711862 63.0492397822624 0.000277586970304381
0.421804827472796 43.9050509850993 0.00021087583719056
0.294006090066668 70.7235842642458 0.000394383309714011
0.319468553646654 67.0755810199628 0.000288257503251853
0.321968198118265 66.8061492604013 0.000245599537020544
0.314841004675119 67.5543892314282 0.000255470477394778
0.314350788620394 64.6813073770822 0.000398811209579389
